SA2_code_usual_residence_address,SA22023_V1_00_NAME_usual_residence_address,SA2_usual_residence_easting,SA2_usual_residence_northing,SA2_code_educational_address,SA22023_V1_00_NAME_educational_institution_address,SA2_educational_easting,SA2_educational_northing,Study_at_home,Drive_a_car_truck_or_van,Passenger_in_a_car_truck_or_van,Train,Bicycle,Walk_or_jog,School_bus,Public_bus,Ferry,Other,2018_Total_stated,2023_Total_stated
192800,Mount Maunganui North,1880025.496,5830498.396,193800,Tauranga Central,1879300.025,5825025.981,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,21,21
123300,Glenfield South West,1752832.916,5927119.489,123100,Glenfield West,1753292.26,5927858.56,-999,-999,30,-999,-999,30,-999,-999,-999,-999,66,66
137600,Sandringham West,1754221.834,5915655.056,140400,Mount Roskill Central North,1755278.028,5913825.559,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
199700,Fordlands,1882467.971,5773369.73,200100,Rotorua Central,1885223.088,5774125.294,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
180900,Glenview,1801610.344,5811778.696,180300,Melville South,1800559.729,5812187.892,-999,-999,27,-999,9,45,-999,-999,-999,-999,84,84
106800,Mairtown,1719803.513,6048016.32,105700,Kiripaka,1727003.292,6054324.791,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
114500,Muriwai,1727461.123,5923559.85,126600,Takapuna West,1757140.757,5927075.413,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,6
140900,Lynfield South,1753196.771,5911495.323,137700,Mount Eden North East,1757367.574,5918190.189,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,12,12
148400,Farm Cove,1767851.403,5915066.879,149300,Half Moon Bay South East,1769521.18,5915122.552,-999,6,18,-999,-999,84,-999,-999,-999,-999,117,117
180900,Glenview,1801610.344,5811778.696,176300,Te Rapa South,1797415.125,5818291.088,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
134000,Cheltenham,1761118.416,5922973.766,117400,Albany West,1750694.096,5932478.837,-999,-999,-999,-999,-999,-999,27,-999,-999,-999,30,30
170600,Pukekawa,1777595.52,5863757.924,166000,Pukekohe Central,1769781.833,5880236.443,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,12,12
126200,Hillcrest East (Auckland),1754902.426,5926534.235,127300,Northcote South (Auckland),1755086.315,5925183.724,-999,6,21,-999,-999,9,15,9,-999,-999,66,66
252400,Mount Cook East,1748808.125,5426136.249,252900,Newtown North,1749269.949,5425406.38,-999,-999,-999,-999,-999,27,-999,-999,-999,-999,30,30
178600,Temple View,1795311.88,5811543.358,180300,Melville South,1800559.729,5812187.892,-999,-999,6,-999,-999,-999,27,-999,-999,-999,33,33
123000,Ranui North,1742824.078,5919453.51,125700,Henderson Lincoln South,1744724.508,5918626.168,-999,-999,84,9,-999,24,-999,-999,-999,-999,129,129
117100,Waitakere Ranges North,1733646.016,5915306.928,130000,Oratia,1743523.161,5910028.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
150100,Otahuhu Central,1763496.513,5910014.13,153300,Mangere East,1763715.9,5906952.669,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
244600,Taita South,1764313.422,5438864.08,251300,Wellington University,1748011.652,5427644.255,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,18
216000,Waipukurau East,1903927.67,5565911.503,215700,Waipawa,1906860.859,5572750.442,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
229600,Takaro North,1820699.571,5530165.988,229800,Palmerston North Hospital,1822096.403,5531029.522,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
137800,Mount Eden North,1756948.461,5917564.899,151400,Otahuhu South West,1763831.24,5908852.091,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
224000,Lower Aramoho,1775502.231,5580822.479,225500,Whanganui East-Riverlands,1776157.519,5578886.859,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
359900,Gore West,1284966.812,4886063.036,359800,Gore North,1286052.448,4887750.477,-999,-999,24,-999,-999,-999,-999,-999,-999,-999,27,27
362700,Aurora,1245234.108,4847814.195,362500,Strathern,1244157.906,4847973.908,-999,-999,15,-999,-999,6,-999,-999,-999,-999,24,24
349100,Bucklands Crossing,1407650.076,4944661.543,352200,Gardens (Dunedin City),1407417.084,4918650.075,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,24,24
169200,Paeroa,1836764.61,5860132.106,168300,Matatoki-Puriri,1836039.356,5875488.602,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,12,12
210200,Longlands-Pukahu,1928105.926,5601726.919,211100,Parkvale,1931297.764,5604019.554,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,21,21
184400,Sherwin Park,1805059.956,5789652.396,184000,Te Awamutu Stadium,1803248.074,5789876.41,-999,-999,45,-999,-999,-999,-999,-999,-999,-999,54,54
178500,Fairview Downs,1802879.644,5818173.941,179600,Peachgrove,1802322.182,5816450.144,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,21,21
305400,Maitlands,1620342.578,5426939.339,304700,Nelson Central-Trafalgar,1623627.722,5430927.274,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,30,30
353500,Maryhill,1404158.221,4914859.317,355500,St Kilda North,1407115.838,4913665.913,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
325200,Riccarton East,1568544.367,5179980.919,327100,Christchurch Central-South,1571108.505,5179358.678,-999,18,-999,-999,-999,6,-999,9,-999,-999,42,42
129100,Sunnyvale East,1746343.855,5915010.406,140200,Epsom Central-North,1757719.253,5916112.813,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
193400,Brookfield West,1876036.094,5823880.529,193100,Bellevue,1875965.644,5825148.163,-999,-999,84,-999,21,69,-999,-999,-999,-999,186,186
156500,Puhinui North,1765748.972,5905332.211,153300,Mangere East,1763715.9,5906952.669,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
320500,Northcote (Christchurch City),1569170.027,5184711.886,322700,Wharenui,1566105.541,5179684.854,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,9,9
126200,Hillcrest East (Auckland),1754902.426,5926534.235,134100,Queen Street South West,1757023.266,5919838.873,-999,-999,-999,-999,-999,-999,-999,6,-999,-999,9,9
116300,Paremoremo West,1744236.682,5931080.457,117400,Albany West,1750694.096,5932478.837,-999,-999,9,-999,-999,-999,12,-999,-999,-999,27,27
127600,Waiatarua,1742040.451,5912554.273,140200,Epsom Central-North,1757719.253,5916112.813,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
205500,Lytton,2035193.385,5711510.26,205400,Hexton,2032610.095,5713644.047,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,12,12
251600,Dixon Street,1748599.29,5427417.325,250700,Pipitea-Kaiwharawhara,1749724.229,5429034.838,-999,-999,-999,-999,-999,162,-999,27,-999,-999,192,192
169600,Waihi South,1851178.926,5857267.699,169300,Waihi Rural,1846339.821,5853050.164,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,15,15
312800,Balcairn,1582436.499,5224546.578,321200,Ilam University,1565918.217,5180977.776,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,9,9
248500,Grenada Village,1753046.452,5436915.847,244700,Petone East,1758466.916,5434562.131,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
240700,Cannons Creek North,1756322.588,5444063.596,247900,Tawa Central,1753266.642,5440315.206,-999,-999,36,-999,-999,-999,-999,-999,-999,-999,45,45
122300,Royal Heights South,1745198.746,5922133.382,117000,Whenuapai,1744666.754,5927016.512,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,18
118200,Browns Bay South West,1754489.565,5934594.941,117700,Northcross,1754583.269,5935717.673,-999,-999,108,-999,-999,87,-999,-999,-999,-999,201,201
313200,Oxford,1533738.681,5205686.282,313600,West Eyreton,1554191.734,5199481.286,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
313600,West Eyreton,1554191.734,5199481.286,321400,Strowan,1568373.342,5182738.065,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
308300,Witherlea West,1678853.859,5400857.565,307800,Whitney West,1678605.253,5402867.026,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
110200,Okahukura Peninsula,1732707.761,5979971.636,110400,Cape Rodney,1746115.638,5986614.546,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
104800,Mangakahia-Hukerenui,1690731.954,6054073.027,107400,Tarewa,1718367.082,6043895.774,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,18,18
117700,Northcross,1754583.269,5935717.673,119000,Rothesay Bay,1756035.31,5934371.032,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
227600,Pohangina-Apiti,1848367.957,5560183.872,232200,Ashhurst,1834485.271,5536274.986,-999,-999,15,-999,-999,-999,18,-999,-999,-999,30,30
137300,Green Bay North,1750098.997,5911978.792,134700,Kaurilands,1747471.555,5911670.469,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
240600,Endeavour,1759868.948,5446774.892,252400,Mount Cook East,1748808.125,5426136.249,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,12,12
138900,Blockhouse Bay South,1751270.102,5912065.803,135000,Avondale South (Auckland),1751230.239,5914502.064,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,6,6
304900,Toi Toi,1621914.227,5429526.299,305000,Nayland,1619797.094,5427431.762,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,18,18
146400,Bucklands Beach North,1769709.183,5918890.277,148100,Sunnyhills West-Pakuranga North,1766832.732,5913639.223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
335200,Rolleston North East,1551245.14,5173420.003,326600,Christchurch Central,1570589.732,5179992.244,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
124300,Henderson Larnoch,1744231.642,5919519.708,133200,Queen Street,1757384.655,5920563.801,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,18,18
132000,Avondale North (Auckland),1751094.434,5916038.264,130200,Saint Marys Bay,1755742.138,5921373.412,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
120500,Mairangi Bay North,1755938.393,5932704.222,117300,Albany Central,1752234.194,5933923.727,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,24,24
123300,Glenfield South West,1752832.916,5927119.489,126600,Takapuna West,1757140.757,5927075.413,-999,-999,33,-999,-999,-999,18,18,-999,-999,72,72
115500,Coatesville,1746755.01,5934629.088,123400,Forrest Hill West,1755750.697,5929337.249,-999,-999,-999,-999,-999,-999,9,-999,-999,-999,15,15
214100,Onekawa Central,1934385.153,5619845.638,212900,Ahuriri,1935244.144,5622396.15,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
319500,Avonhead East,1564332.629,5181831.641,323000,Merivale,1569215.771,5181772.132,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
226100,Mokai Patea,1848538.727,5613114.987,226700,Marton North,1802210.133,5562557.658,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
131700,Avondale West (Auckland),1750105.097,5915486.033,136500,New Lynn South,1749892.898,5912557.435,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
327000,Christchurch Central-East,1571356.614,5180397.694,327800,Avonside,1573377.519,5181004.102,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
138500,Newmarket,1758395.046,5918236.836,142200,Greenlane North,1759763.849,5915654.377,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
125600,Hillcrest North (Auckland),1755588.266,5927000.799,127300,Northcote South (Auckland),1755086.315,5925183.724,-999,-999,18,-999,-999,-999,6,-999,-999,-999,30,30
352600,Green Island,1401239.749,4913081.127,352900,Arthur Street,1405423.785,4916700.428,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,21,21
153300,Mangere East,1763715.9,5906952.669,154400,Otara Central,1767093.171,5908370.32,-999,21,-999,-999,-999,-999,-999,9,-999,-999,42,42
121100,Swanson Rural,1740009.793,5917165.816,134200,Mount Albert Central,1753581.318,5916670.188,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
201300,Tihiotonga-Whakarewarewa,1884892.344,5770976.804,200000,Pomare,1882294.117,5772147.314,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
194100,Te Reti,1876009.923,5822449.029,193600,Brookfield East,1877011.949,5824232.982,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
109000,Waipu,1730708.372,6011384.013,109600,Maungaturoto,1721231.784,6003063.678,-999,-999,-999,-999,-999,-999,12,-999,-999,-999,15,15
130300,Westmere South-Western Springs,1753542.998,5919226.473,129700,Herne Bay,1754393.981,5920933.322,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,18
180000,Hamilton East Cook,1802820.438,5814835.58,177700,Miropiko,1800085.596,5817868.489,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
194000,Judea,1877160.803,5823354.99,194800,Tauranga South,1878289.865,5821843.098,-999,-999,30,-999,12,6,-999,-999,-999,-999,51,51
338800,Levels Valley,1441539.198,5096010.85,340200,Marchwiel West,1458570.923,5084435.186,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,6,6
362400,Newfield,1245679.147,4849219.179,359400,Awarua Plains,1262604.111,4842925.002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
231500,Ruamahanga,1824375.972,5530132.662,231300,Awapuni South ,1820162.045,5527075.195,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
240200,Postgate,1758040.989,5446956.444,239000,Plimmerton,1756305.775,5452061.815,-999,-999,21,-999,-999,-999,6,-999,-999,-999,27,27
323100,Mairehau South,1571332.863,5183365.903,323000,Merivale,1569215.771,5181772.132,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
230500,Papaioea North,1822426.586,5530412.089,229600,Takaro North,1820699.571,5530165.988,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
148600,Favona West,1760266.615,5908502.745,154400,Otara Central,1767093.171,5908370.32,-999,9,-999,-999,-999,-999,-999,6,-999,-999,18,18
257200,Gladstone (Carterton District),1840125.049,5433075.336,256000,Kuripuni,1822476.05,5463242.568,-999,6,6,-999,-999,-999,9,-999,-999,-999,24,24
178800,Kahikatea,1798136.121,5813841.002,177900,Dinsdale North,1797748.615,5815258.876,-999,-999,36,-999,-999,-999,-999,-999,-999,-999,42,42
177100,Nawton West,1796685.428,5815686.992,178700,Swarbrick,1798301.289,5814646.983,-999,-999,18,-999,-999,-999,-999,-999,-999,-999,18,18
117500,Glamorgan,1755477.914,5936850.558,117400,Albany West,1750694.096,5932478.837,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
113200,Waipatukahu,1726776.837,5928693.239,115000,Kumeu-Huapai,1737695.371,5929533.747,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
121500,Totara Vale North,1754426.894,5930393.411,134800,Auckland-University,1757717.235,5920148.171,-999,12,-999,-999,-999,-999,-999,69,-999,-999,81,81
133500,Grey Lynn East,1756182.21,5919023.466,133200,Queen Street,1757384.655,5920563.801,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
186800,Moananui,1850567.577,5763784.5,180600,Hillcrest West (Hamilton City),1803675.246,5814357.437,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
159200,Homai West,1767063.657,5901383.512,160900,Manurewa South,1769029.958,5899957.005,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
155700,Otara South,1767033.096,5906995.224,157700,Clover Park North,1768495.698,5905719.889,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
332000,Mount Pleasant,1577298.984,5176475.038,319200,Burnside,1565718.992,5183227.955,-999,-999,12,-999,-999,-999,-999,-999,-999,-999,21,21
114700,Kumeu Rural West,1735737.914,5927300.474,134800,Auckland-University,1757717.235,5920148.171,-999,12,-999,9,-999,-999,-999,-999,-999,-999,27,27
129600,Glen Eden West,1745096.247,5913537.657,127500,Henderson Central,1745181.98,5916125.731,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,15,15
248100,Churton Park North,1752078.017,5437713.385,231900,Turitea,1821410.155,5525628.238,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
229400,Whakarongo,1828680.635,5534270.745,231900,Turitea,1821410.155,5525628.238,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,21,21
126200,Hillcrest East (Auckland),1754902.426,5926534.235,134800,Auckland-University,1757717.235,5920148.171,-999,21,-999,-999,-999,-999,-999,99,-999,-999,135,135
193200,Otumoetai North,1877749.325,5826190.602,192600,Matua North,1875494.744,5826665.701,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,24
172000,Ngaruawahia North,1789944.935,5829495.495,171400,Huntly West,1788963.639,5843511.929,-999,6,-999,-999,-999,-999,9,-999,-999,-999,21,21
118200,Browns Bay South West,1754489.565,5934594.941,118100,Albany South,1752629.072,5932737.941,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,15,15
246900,Wainuiomata West,1761943.634,5431572.329,244700,Petone East,1758466.916,5434562.131,-999,18,12,-999,-999,-999,-999,6,-999,-999,36,36
324000,Travis Wetlands,1574827.187,5185210.361,327500,Avondale (Christchurch City),1575183.258,5182754.665,-999,-999,15,-999,21,-999,-999,-999,-999,-999,45,45
321000,Sockburn North,1564238.805,5179956.322,322700,Wharenui,1566105.541,5179684.854,-999,-999,21,-999,-999,-999,-999,-999,-999,-999,24,24
193400,Brookfield West,1876036.094,5823880.529,194400,Tauranga Hospital,1877444.089,5822451.312,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,12,12
240500,Porirua East,1755730.83,5443696.174,239300,Elsdon-Takapuwahia,1751880.465,5445006.739,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,18,18
119800,West Harbour West,1744714.75,5924008.361,117400,Albany West,1750694.096,5932478.837,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,15,15
249600,Ngaio South,1748796.666,5431617.886,252400,Mount Cook East,1748808.125,5426136.249,-999,6,-999,-999,-999,-999,-999,6,-999,-999,15,15
250000,Khandallah North,1750635.995,5432720.155,250700,Pipitea-Kaiwharawhara,1749724.229,5429034.838,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,15,15
253300,Berhampore,1748449.487,5423838.853,239900,Porirua Central,1753219.693,5443446.092,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
144100,Onehunga West,1758035.841,5912570.356,138500,Newmarket,1758395.046,5918236.836,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
140600,Three Kings West,1756119.84,5914445.697,140300,Mount St John,1758660.28,5916697.062,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,15,15
301700,Ruby Bay-Mapua,1606744.573,5434416.554,303200,Templemore,1617083.528,5423309.468,-999,-999,18,-999,-999,-999,39,-999,-999,-999,66,66
209600,Clive,1936069.767,5610781.856,215200,McLean Park,1936712.332,5619487.193,-999,-999,-999,-999,-999,-999,18,-999,-999,-999,18,18
141600,Remuera Waiata,1760811.287,5917203.262,134800,Auckland-University,1757717.235,5920148.171,-999,27,9,6,-999,-999,-999,48,-999,-999,102,102
100200,Rangaunu Harbour,1612554.651,6136232.766,100800,Kaitaia West,1624343.92,6113419.018,-999,6,45,-999,-999,-999,78,-999,-999,-999,132,132
123600,Forrest Hill East,1756393.45,5929840.868,125900,Milford Central,1757827.194,5928989.889,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
113300,Millwater South,1749347.936,5946835.632,180800,Silverdale (Hamilton City),1805083.242,5814786.246,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
151400,Otahuhu South West,1763831.24,5908852.091,150300,Otahuhu North,1764499.108,5910379.929,-999,-999,12,-999,-999,6,-999,-999,-999,-999,21,21
238600,Paekakariki,1765666.846,5462498.972,243800,Tirohanga,1759807.593,5437483.432,-999,-999,-999,-999,-999,-999,15,-999,-999,-999,15,15
230200,Roslyn (Palmerston North City),1823318,5531689.946,230800,Terrace End,1823693.948,5530989.122,-999,-999,9,-999,-999,-999,-999,-999,-999,-999,9,9
235200,Levin Central,1793256.903,5500548.186,235100,Kawiu North,1794608.814,5501578.918,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9,9
119200,Hobsonville,1745229.936,5924982.919,120200,Hobsonville Point,1748251.704,5926368.066,-999,-999,36,-999,-999,21,-999,-999,-999,-999,63,63
179800,Hamilton West,1801120.545,5813834.546,180600,Hillcrest West (Hamilton City),1803675.246,5814357.437,-999,24,-999,-999,-999,-999,-999,9,-999,-999,45,45
238400,Paraparaumu East,1769412.136,5468247.547,237800,Paraparaumu Central,1768345.954,5469532.899,-999,-999,39,-999,-999,-999,-999,-999,-999,-999,48,48
122700,Glenfield North,1754087.661,5928821.117,124000,Glenfield Central,1754000.068,5927610.45,-999,-999,42,-999,-999,30,-999,-999,-999,-999,81,81
142200,Greenlane North,1759763.849,5915654.377,143300,Ellerslie Central,1761059.528,5915582.195,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6,6
